,season_name,player,team,matches_played,goals,shots,xg,passes,completed_passes,key_passes,tackles,interceptions,recoveries,aerial_duels,fouls,yellow_cards,red_cards,dribbles_attempted,successful_dribbles,minutes_played,position,goals_p90,shots_p90,passes_p90,completed_passes_p90,key_passes_p90,tackles_p90,interceptions_p90,recoveries_p90,aerial_duels_p90,fouls_p90,dribbles_attempted_p90,successful_dribbles_p90,xg_p90,attempted_pass,pass_completion_pct,attempted_dribble,dribble_success_pct,took_shot,shot_conversion,xg_overperformance,position_group,yellow_cards_p90,red_cards_p90
272,2018,Christian Dannemann Eriksen,Denmark,4,1,12,1.65,184,129,5,0,4,22,1,1,0,0,8,5,397,Center Attacking Midfield,0.22670025188916876,2.720403022670025,41.71284634760705,29.244332493702768,1.1335012594458438,0.0,0.906801007556675,4.987405541561713,0.22670025188916876,0.22670025188916876,1.81360201511335,1.1335012594458438,0.3740554156171284,1,0.7010869565217391,1,0.625,1,0.08333333333333333,-0.6499999999999999,Midfielder,0.0,0.0
273,2018,Carlos Alberto Vela Garrido,Mexico,4,1,10,1.91,122,100,12,6,1,20,1,3,0,0,17,11,322,Center Attacking Midfield,0.2795031055900621,2.795031055900621,34.099378881987576,27.95031055900621,3.354037267080745,1.6770186335403725,0.2795031055900621,5.590062111801242,0.2795031055900621,0.8385093167701863,4.751552795031055,3.074534161490683,0.5338509316770186,1,0.819672131147541,1,0.6470588235294118,1,0.1,-0.9099999999999999,Midfielder,0.0,0.0
274,2018,Blerim Džemaili,Switzerland,4,1,9,1.23,92,72,3,9,4,10,0,9,0,0,5,3,328,Center Attacking Midfield,0.27439024390243905,2.4695121951219514,25.243902439024392,19.75609756097561,0.8231707317073171,2.4695121951219514,1.0975609756097562,2.7439024390243905,0.0,2.4695121951219514,1.3719512195121952,0.8231707317073171,0.3375,1,0.782608695652174,1,0.6,1,0.1111111111111111,-0.22999999999999998,Midfielder,0.0,0.0
275,2018,Benjamin Pavard,France,6,1,4,0.14,320,261,2,16,9,17,0,9,0,0,1,0,555,Right Back,0.16216216216216214,0.6486486486486486,51.89189189189189,42.32432432432432,0.3243243243243243,2.5945945945945943,1.4594594594594594,2.7567567567567566,0.0,1.4594594594594594,0.16216216216216214,0.0,0.022702702702702703,1,0.815625,1,0.0,1,0.25,0.86,Defender,0.0,0.0
276,2018,Bamidele Alli,England,5,1,6,0.51,158,120,3,5,3,20,1,4,0,0,6,1,449,Left Center Midfield,0.20044543429844097,1.2026726057906458,31.670378619153674,24.053452115812917,0.6013363028953229,1.0022271714922049,0.6013363028953229,4.008908685968819,0.20044543429844097,0.8017817371937639,1.2026726057906458,0.20044543429844097,0.10222717149220491,1,0.759493670886076,1,0.16666666666666666,1,0.16666666666666666,0.49,Midfielder,0.0,0.0
277,2022,Yeltsin Ignacio Tejeda Valverde,Costa Rica,3,1,2,0.52,98,79,0,10,4,10,0,1,0,0,0,0,278,Left Defensive Midfield,0.3237410071942446,0.6474820143884892,31.72661870503597,25.575539568345324,0.0,3.237410071942446,1.2949640287769784,3.237410071942446,0.0,0.3237410071942446,0.0,0.0,0.1683453237410072,1,0.8061224489795918,0,0.0,1,0.5,0.48,Midfielder,0.0,0.0
278,2022,İlkay Gündoğan,Germany,3,1,6,1.13,163,148,1,8,1,18,1,3,0,0,4,2,189,Left Defensive Midfield,0.47619047619047616,2.857142857142857,77.61904761904762,70.47619047619047,0.47619047619047616,3.8095238095238093,0.47619047619047616,8.571428571428571,0.47619047619047616,1.4285714285714286,1.9047619047619047,0.9523809523809523,0.5380952380952381,1,0.9079754601226994,1,0.5,1,0.16666666666666666,-0.1299999999999999,Midfielder,0.0,0.0
279,1958,Claude Abbes,France,1,0,0,0.0,33,19,0,0,0,2,0,0,0,0,0,0,90,Goalkeeper,0.0,0.0,33.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.5757575757575758,0,0.0,0,0.0,0.0,Goalkeeper,0.0,0.0
280,1958,Dejalma Pereira Dias dos Santos,Brazil,1,0,0,0.0,58,42,2,4,0,9,0,1,0,0,0,0,90,Right Back,0.0,0.0,58.0,42.0,2.0,4.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1,0.7241379310344828,0,0.0,0,0.0,0.0,Defender,0.0,0.0
281,1958,Gylmar dos Santos Neves,Brazil,2,0,0,0.0,52,31,0,0,0,7,0,0,0,0,0,0,178,Goalkeeper,0.0,0.0,26.29213483146067,15.674157303370785,0.0,0.0,0.0,3.539325842696629,0.0,0.0,0.0,0.0,0.0,1,0.5961538461538461,0,0.0,0,0.0,0.0,Goalkeeper,0.0,0.0
282,1958,Hideraldo Luis Bellini,Brazil,2,0,0,0.0,45,28,0,9,3,12,0,3,0,0,2,1,174,Right Center Back,0.0,0.0,23.275862068965516,14.482758620689655,0.0,4.655172413793103,1.5517241379310345,6.206896551724138,0.0,1.5517241379310345,1.0344827586206897,0.5172413793103449,0.0,1,0.6222222222222222,1,0.5,0,0.0,0.0,Defender,0.0,0.0
283,1958,Jean Vincent,France,1,0,1,0.04,38,27,2,6,2,11,0,3,0,0,4,4,90,Right Defensive Midfield,0.0,1.0,38.0,27.0,2.0,6.0,2.0,11.0,0.0,3.0,4.0,4.0,0.04,1,0.7105263157894737,1,1.0,1,0.0,-0.04,Midfielder,0.0,0.0
284,2022,Wojciech Szczęsny,Poland,4,0,0,0.0,146,88,0,0,0,18,0,1,0,0,1,1,373,Goalkeeper,0.0,0.0,35.22788203753351,21.233243967828415,0.0,0.0,0.0,4.343163538873994,0.0,0.24128686327077745,0.24128686327077745,0.24128686327077745,0.0,1,0.6027397260273972,1,1.0,0,0.0,0.0,Goalkeeper,0.0,0.0
285,2022,William Silva de Carvalho,Portugal,4,0,1,0.05,165,153,0,7,2,5,0,4,0,0,1,1,364,Center Defensive Midfield,0.0,0.24725274725274726,40.7967032967033,37.82967032967033,0.0,1.7307692307692308,0.4945054945054945,1.2362637362637363,0.0,0.989010989010989,0.24725274725274726,0.24725274725274726,0.012362637362637364,1,0.9272727272727272,1,1.0,1,0.0,-0.05,Midfielder,0.0,0.0
286,2022,William Saliba,France,1,0,0,0.0,37,37,1,0,0,4,0,0,0,0,1,1,102,Right Center Back,0.0,0.0,32.64705882352941,32.64705882352941,0.8823529411764706,0.0,0.0,3.5294117647058822,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,1,1.0,1,1.0,0,0.0,0.0,Defender,0.0,0.0
287,2022,Weverton Pereira da Silva,Brazil,1,0,0,0.0,5,4,0,0,0,0,0,0,0,0,0,0,90,Goalkeeper,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,0,0.0,0,0.0,0.0,Goalkeeper,0.0,0.0
288,2022,Weston McKennie,United States,4,0,5,0.38,146,117,3,5,1,16,0,7,1,0,2,1,271,Right Center Midfield,0.0,1.6605166051660516,48.48708487084871,38.85608856088561,0.996309963099631,1.6605166051660516,0.33210332103321033,5.313653136531365,0.0,2.3247232472324724,0.6642066420664207,0.33210332103321033,0.12619926199261994,1,0.8013698630136986,1,0.5,1,0.0,-0.38,Midfielder,0.33210332103321033,0.0
289,2022,Wayne Hennessey,Wales,2,0,0,0.0,66,52,0,0,0,12,0,1,0,1,0,0,179,Goalkeeper,0.0,0.0,33.18435754189944,26.145251396648042,0.0,0.0,0.0,6.033519553072626,0.0,0.5027932960893855,0.0,0.0,0.0,1,0.7878787878787878,0,0.0,0,0.0,0.0,Goalkeeper,0.0,0.5027932960893855
290,1958,Sigvard Parling,Sweden,1,0,0,0.0,25,14,0,7,2,7,0,1,0,0,2,2,90,Left Defensive Midfield,0.0,0.0,25.0,14.0,0.0,7.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,1,0.56,1,1.0,0,0.0,0.0,Midfielder,0.0,0.0
291,1958,Raymond Kaelbel,France,1,0,0,0.0,33,19,0,8,2,11,1,1,0,0,1,1,90,Right Center Back,0.0,0.0,33.0,19.0,0.0,8.0,2.0,11.0,1.0,1.0,1.0,1.0,0.0,1,0.5757575757575758,1,1.0,0,0.0,0.0,Defender,0.0,0.0
292,1958,Orlando Peçanha de Carvalho,Brazil,2,0,0,0.0,55,47,0,16,11,18,1,6,0,0,1,1,177,Left Center Back,0.0,0.0,27.966101694915256,23.898305084745765,0.0,8.135593220338983,5.593220338983051,9.152542372881356,0.5084745762711864,3.050847457627119,0.5084745762711864,0.5084745762711864,0.0,1,0.8545454545454545,1,1.0,0,0.0,0.0,Defender,0.0,0.0
293,2018,Ahmed Fathy Abdel Meneim Ibrahim,Egypt,3,0,1,0.01,168,127,3,18,5,8,0,9,1,0,1,0,278,Right Back,0.0,0.3237410071942446,54.38848920863309,41.115107913669064,0.9712230215827338,5.827338129496403,1.618705035971223,2.5899280575539567,0.0,2.9136690647482015,0.3237410071942446,0.0,0.003237410071942446,1,0.7559523809523809,1,0.0,1,0.0,-0.01,Defender,0.3237410071942446,0.0
294,2018,Ahmed Elsayed Ali Elsayed Hegazy,Egypt,3,0,0,0.0,125,93,0,6,6,9,0,2,1,0,0,0,279,Left Center Back,0.0,0.0,40.32258064516129,30.0,0.0,1.9354838709677418,1.9354838709677418,2.903225806451613,0.0,0.6451612903225806,0.0,0.0,0.0,1,0.744,0,0.0,0,0.0,0.0,Defender,0.3225806451612903,0.0
295,2018,Adrien Sebastian Perruchet Silva,Portugal,3,0,2,0.09,160,145,2,4,1,14,0,3,1,0,1,0,253,Right Defensive Midfield,0.0,0.7114624505928854,56.916996047430835,51.581027667984195,0.7114624505928854,1.4229249011857708,0.3557312252964427,4.980237154150198,0.0,1.0671936758893281,0.3557312252964427,0.0,0.032015810276679844,1,0.90625,1,0.0,1,0.0,-0.09,Midfielder,0.3557312252964427,0.0
296,2018,Adolfo Abdiel Machado,Panama,1,0,0,0.0,32,17,0,3,2,2,0,0,0,0,0,0,91,Right Back,0.0,0.0,31.64835164835165,16.813186813186814,0.0,2.967032967032967,1.978021978021978,1.978021978021978,0.0,0.0,0.0,0.0,0.0,1,0.53125,0,0.0,0,0.0,0.0,Defender,0.0,0.0
297,2018,Adem Ljajić,Serbia,3,0,1,0.05,77,59,3,3,0,11,0,2,1,0,8,6,237,Center Attacking Midfield,0.0,0.379746835443038,29.240506329113924,22.40506329113924,1.139240506329114,1.139240506329114,0.0,4.177215189873418,0.0,0.759493670886076,3.037974683544304,2.278481012658228,0.0189873417721519,1,0.7662337662337663,1,0.75,1,0.0,-0.05,Midfielder,0.379746835443038,0.0
298,2018,Achraf Hakimi Mouh,Morocco,3,0,1,0.03,122,97,5,8,1,14,0,2,0,0,7,5,282,Left Back,0.0,0.3191489361702128,38.93617021276596,30.95744680851064,1.5957446808510638,2.5531914893617023,0.3191489361702128,4.468085106382979,0.0,0.6382978723404256,2.2340425531914896,1.5957446808510638,0.009574468085106383,1,0.7950819672131147,1,0.7142857142857143,1,0.0,-0.03,Defender,0.0,0.0
299,2018,Abdullah Ibrahim Otayf,Saudi Arabia,3,0,2,0.13,257,233,1,4,9,15,0,3,0,0,4,3,248,Center Defensive Midfield,0.0,0.7258064516129032,93.26612903225806,84.55645161290323,0.3629032258064516,1.4516129032258065,3.2661290322580645,5.443548387096774,0.0,1.0887096774193548,1.4516129032258065,1.0887096774193548,0.04717741935483871,1,0.9066147859922179,1,0.75,1,0.0,-0.13,Midfielder,0.0,0.0
300,2018,Abdullah Ibrahim Al Maiouf,Saudi Arabia,1,0,0,0.0,35,15,0,0,0,4,0,0,0,0,0,0,93,Goalkeeper,0.0,0.0,33.87096774193548,14.516129032258062,0.0,0.0,0.0,3.8709677419354835,0.0,0.0,0.0,0.0,0.0,1,0.42857142857142855,0,0.0,0,0.0,0.0,Goalkeeper,0.0,0.0
301,2018,Abdiel Arroyo Molinar,Panama,2,0,0,0.0,6,5,2,1,1,1,0,1,0,0,1,0,185,Right Wing,0.0,0.0,2.9189189189189193,2.4324324324324325,0.972972972972973,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.0,0.4864864864864865,0.4864864864864865,0.0,0.0,1,0.8333333333333334,1,0.0,0,0.0,0.0,Forward,0.0,0.0
302,2018,Abdalla Mahmoud El Said Bekhit,Egypt,3,0,2,0.1,147,113,4,8,2,8,0,1,0,0,0,0,238,Center Attacking Midfield,0.0,0.7563025210084033,55.588235294117645,42.73109243697479,1.5126050420168067,3.0252100840336134,0.7563025210084033,3.0252100840336134,0.0,0.37815126050420167,0.0,0.0,0.03781512605042017,1,0.7687074829931972,0,0.0,1,0.0,-0.1,Midfielder,0.0,0.0
303,2018,Aaron Mooy,Australia,3,0,3,0.05,206,168,11,6,3,19,0,4,0,0,1,1,273,Left Center Midfield,0.0,0.989010989010989,67.91208791208791,55.38461538461539,3.6263736263736264,1.978021978021978,0.989010989010989,6.263736263736264,0.0,1.3186813186813187,0.32967032967032966,0.32967032967032966,0.016483516483516484,1,0.8155339805825242,1,1.0,1,0.0,-0.05,Midfielder,0.0,0.0
304,1990,Óscar Alfredo Ruggeri Zocola,Argentina,1,0,1,0.05,25,19,0,3,1,3,0,2,0,0,2,2,92,Left Center Back,0.0,0.9782608695652175,24.456521739130437,18.586956521739133,0.0,2.9347826086956523,0.9782608695652175,2.9347826086956523,0.0,1.956521739130435,1.956521739130435,1.956521739130435,0.04891304347826088,1,0.76,1,1.0,1,0.0,-0.05,Defender,0.0,0.0
305,1990,Valdo Cândido de Oliveira Filho,Brazil,1,0,0,0.0,56,41,3,4,0,4,0,0,0,0,8,7,92,Center Attacking Midfield,0.0,0.0,54.78260869565218,40.108695652173914,2.9347826086956523,3.91304347826087,0.0,3.91304347826087,0.0,0.0,7.82608695652174,6.847826086956522,0.0,1,0.7321428571428571,1,0.875,0,0.0,0.0,Midfielder,0.0,0.0
306,2022,Yuto Nagatomo,Japan,4,0,0,0.0,108,81,1,8,3,9,2,6,0,0,4,4,209,Left Wing Back,0.0,0.0,46.507177033492816,34.880382775119614,0.43062200956937796,3.4449760765550237,1.2918660287081338,3.8755980861244015,0.8612440191387559,2.5837320574162677,1.7224880382775118,1.7224880382775118,0.0,1,0.75,1,1.0,0,0.0,0.0,Defender,0.0,0.0
307,1990,Luís Antônio Corrêa da Costa,Brazil,1,0,3,0.45,21,15,2,1,0,4,0,5,0,0,2,0,92,Right Center Forward,0.0,2.9347826086956523,20.543478260869566,14.673913043478262,1.956521739130435,0.9782608695652175,0.0,3.91304347826087,0.0,4.891304347826087,1.956521739130435,0.0,0.4402173913043479,1,0.7142857142857143,1,0.0,1,0.0,-0.45,Forward,0.0,0.0
308,1990,Julio Jorge Olarticoechea,Argentina,1,0,0,0.0,23,18,0,8,1,4,0,5,0,0,0,0,90,Left Midfield,0.0,0.0,23.0,18.0,0.0,8.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1,0.782608695652174,0,0.0,0,0.0,0.0,Midfielder,0.0,0.0
309,1990,Juan Ernesto Simón,Argentina,1,0,0,0.0,21,18,0,3,0,5,0,2,0,0,1,1,90,Right Center Back,0.0,0.0,21.0,18.0,0.0,3.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,1,0.8571428571428571,1,1.0,0,0.0,0.0,Defender,0.0,0.0
310,1990,José Horacio Basualdo,Argentina,1,0,0,0.0,23,16,0,3,1,5,0,0,0,0,5,4,92,Right Back,0.0,0.0,22.5,15.65217391304348,0.0,2.9347826086956523,0.9782608695652175,4.891304347826087,0.0,0.0,4.891304347826087,3.91304347826087,0.0,1,0.6956521739130435,1,0.8,0,0.0,0.0,Defender,0.0,0.0
311,1990,Jorge Luis Burruchaga,Argentina,1,0,1,0.02,36,25,0,2,0,10,0,1,0,0,2,2,91,Right Defensive Midfield,0.0,0.989010989010989,35.604395604395606,24.725274725274726,0.0,1.978021978021978,0.0,9.89010989010989,0.0,0.989010989010989,1.978021978021978,1.978021978021978,0.019780219780219783,1,0.6944444444444444,1,1.0,1,0.0,-0.02,Midfielder,0.0,0.0
312,1990,Jorge José de Amorim Campos,Brazil,1,0,1,0.16,54,38,0,6,0,6,0,3,0,0,3,0,92,Right Wing Back,0.0,0.9782608695652175,52.82608695652174,37.173913043478265,0.0,5.869565217391305,0.0,5.869565217391305,0.0,2.9347826086956523,2.9347826086956523,0.0,0.1565217391304348,1,0.7037037037037037,1,0.0,1,0.0,-0.16,Defender,0.0,0.0
313,2018,Alfred John Momar N'Diaye,Senegal,2,0,1,0.11,47,38,0,2,2,5,0,1,0,0,1,1,150,Left Center Midfield,0.0,0.6,28.2,22.8,0.0,1.2,1.2,3.0,0.0,0.6,0.6,0.6,0.066,1,0.8085106382978723,1,1.0,1,0.0,-0.11,Midfielder,0.0,0.0
314,2018,Alex Iwobi,Nigeria,3,0,4,0.16,24,17,1,0,0,5,0,1,0,0,2,0,250,Left Defensive Midfield,0.0,1.44,8.64,6.12,0.36,0.0,0.0,1.8,0.0,0.36,0.72,0.0,0.057600000000000005,1,0.7083333333333334,1,0.0,1,0.0,-0.16,Midfielder,0.0,0.0
315,2018,Aleksandr Samedov,Russia,5,0,2,0.08,155,113,6,9,5,20,0,9,0,0,6,4,363,Right Wing,0.0,0.49586776859504134,38.429752066115704,28.016528925619834,1.4876033057851241,2.231404958677686,1.2396694214876034,4.958677685950414,0.0,2.231404958677686,1.4876033057851241,0.9917355371900827,0.019834710743801654,1,0.7290322580645161,1,0.6666666666666666,1,0.0,-0.08,Forward,0.0,0.0
316,2018,Aleksandr Erokhin,Russia,2,0,3,0.42,17,8,1,2,0,2,0,2,0,0,1,0,240,Right Wing,0.0,1.125,6.375,3.0,0.375,0.75,0.0,0.75,0.0,0.75,0.375,0.0,0.1575,1,0.47058823529411764,1,0.0,1,0.0,-0.42,Forward,0.0,0.0
317,2018,Aleksandar Prijović,Serbia,1,0,0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,97,Center Forward,0.0,0.0,2.7835051546391756,1.8556701030927836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666,0,0.0,0,0.0,0.0,Forward,0.0,0.0
318,2018,Albin Ekdal,Sweden,5,0,3,0.26,169,133,0,13,8,22,1,5,1,0,11,9,428,Left Center Midfield,0.0,0.6308411214953271,35.53738317757009,27.96728971962617,0.0,2.7336448598130842,1.6822429906542056,4.626168224299065,0.2102803738317757,1.0514018691588785,2.3130841121495327,1.8925233644859814,0.054672897196261686,1,0.7869822485207101,1,0.8181818181818182,1,0.0,-0.26,Midfielder,0.2102803738317757,0.0
319,2018,Alberto Junior Rodríguez Valdelomar,Peru,2,0,2,0.13,56,49,0,1,2,5,0,1,0,0,1,0,138,Left Center Back,0.0,1.3043478260869565,36.52173913043478,31.956521739130434,0.0,0.6521739130434783,1.3043478260869565,3.260869565217391,0.0,0.6521739130434783,0.6521739130434783,0.0,0.08478260869565217,1,0.875,1,0.0,1,0.0,-0.13,Defender,0.0,0.0
320,2018,Albert Gudmundsson,Iceland,1,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,91,Right Center Forward,0.0,0.0,1.978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,Forward,0.0,0.0
321,2018,Ahmed Khalil,Tunisia,1,0,0,0.0,7,5,0,0,1,0,0,2,0,0,1,0,93,Left Center Midfield,0.0,0.0,6.774193548387096,4.838709677419354,0.0,0.0,0.9677419354838709,0.0,0.0,1.9354838709677418,0.9677419354838709,0.0,0.0,1,0.7142857142857143,1,0.0,0,0.0,0.0,Midfielder,0.0,0.0
322,2018,Alisson Ramsés Becker,Brazil,5,0,0,0.0,67,55,0,0,0,16,0,0,0,0,0,0,452,Goalkeeper,0.0,0.0,13.340707964601771,10.951327433628318,0.0,0.0,0.0,3.185840707964602,0.0,0.0,0.0,0.0,0.0,1,0.8208955223880597,0,0.0,0,0.0,0.0,Goalkeeper,0.0,0.0
323,2018,Alireza Safar Beiranvand,Iran,3,0,0,0.0,61,25,0,0,0,9,0,0,0,0,0,0,268,Goalkeeper,0.0,0.0,20.48507462686567,8.395522388059701,0.0,0.0,0.0,3.0223880597014925,0.0,0.0,0.0,0.0,0.0,1,0.4098360655737705,0,0.0,0,0.0,0.0,Goalkeeper,0.0,0.0
324,2018,Alireza Jahanbakhsh,Iran,3,0,2,0.09,49,28,3,10,2,10,0,5,1,0,6,5,246,Right Midfield,0.0,0.7317073170731707,17.926829268292682,10.24390243902439,1.0975609756097562,3.658536585365854,0.7317073170731707,3.658536585365854,0.0,1.829268292682927,2.1951219512195124,1.829268292682927,0.032926829268292684,1,0.5714285714285714,1,0.8333333333333334,1,0.0,-0.09,Midfielder,0.36585365853658536,0.0
325,2018,Ali Maâloul,Tunisia,2,0,0,0.0,112,96,4,2,1,5,0,1,0,0,1,1,179,Left Back,0.0,0.0,56.31284916201117,48.26815642458101,2.011173184357542,1.005586592178771,0.5027932960893855,2.5139664804469275,0.0,0.5027932960893855,0.5027932960893855,0.5027932960893855,0.0,1,0.8571428571428571,1,1.0,0,0.0,0.0,Defender,0.0,0.0
326,2018,Ali Gabr,Egypt,3,0,1,0.06,82,62,0,5,1,5,0,3,1,0,0,0,273,Right Center Back,0.0,0.32967032967032966,27.032967032967033,20.43956043956044,0.0,1.6483516483516485,0.32967032967032966,1.6483516483516485,0.0,0.989010989010989,0.0,0.0,0.01978021978021978,1,0.7560975609756098,0,0.0,1,0.0,-0.06,Defender,0.32967032967032966,0.0
327,2018,Ali Albulayhi,Saudi Arabia,1,0,0,0.0,42,36,0,1,3,3,0,0,0,0,0,0,93,Left Center Back,0.0,0.0,40.64516129032258,34.83870967741935,0.0,0.9677419354838709,2.9032258064516125,2.9032258064516125,0.0,0.0,0.0,0.0,0.0,1,0.8571428571428571,0,0.0,0,0.0,0.0,Defender,0.0,0.0
328,1990,Ricardo Roberto Barreto da Rocha,Brazil,1,0,1,0.11,52,48,0,4,1,5,0,2,1,0,0,0,91,Right Center Back,0.0,0.989010989010989,51.42857142857143,47.472527472527474,0.0,3.956043956043956,0.989010989010989,4.945054945054945,0.0,1.978021978021978,0.0,0.0,0.1087912087912088,1,0.9230769230769231,0,0.0,1,0.0,-0.11,Defender,0.989010989010989,0.0
329,1990,Ricardo Omar Giusti,Argentina,1,0,0,0.0,29,23,1,8,1,3,0,4,1,0,1,1,90,Right Midfield,0.0,0.0,29.0,23.0,1.0,8.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,1,0.7931034482758621,1,1.0,0,0.0,0.0,Midfielder,1.0,0.0
330,1990,Paulo Silas do Prado Pereira,Brazil,1,0,0,0.0,5,2,0,0,0,0,0,0,0,0,0,0,92,Right Defensive Midfield,0.0,0.0,4.891304347826087,1.956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4,0,0.0,0,0.0,0.0,Midfielder,0.0,0.0
331,2018,Ari Freyr Skúlason,Iceland,2,0,0,0.0,7,7,1,1,0,1,0,0,0,0,1,0,189,Right Midfield,0.0,0.0,3.333333333333333,3.333333333333333,0.47619047619047616,0.47619047619047616,0.0,0.47619047619047616,0.0,0.0,0.47619047619047616,0.0,0.0,1,1.0,1,0.0,0,0.0,0.0,Midfielder,0.0,0.0
332,2018,Aníbal Cesis Godoy,Panama,3,0,2,0.21,106,95,0,4,6,7,0,7,0,0,4,2,247,Left Center Midfield,0.0,0.728744939271255,38.62348178137652,34.61538461538461,0.0,1.45748987854251,2.1862348178137654,2.5506072874493926,0.0,2.5506072874493926,1.45748987854251,0.728744939271255,0.07651821862348178,1,0.8962264150943396,1,0.5,1,0.0,-0.21,Midfielder,0.0,0.0
333,2018,Antonio Rüdiger,Germany,1,0,0,0.0,86,80,0,3,0,5,0,2,0,0,0,0,92,Left Center Back,0.0,0.0,84.1304347826087,78.26086956521739,0.0,2.9347826086956523,0.0,4.891304347826087,0.0,1.956521739130435,0.0,0.0,0.0,1,0.9302325581395349,0,0.0,0,0.0,0.0,Defender,0.0,0.0
334,2018,Antonio Rukavina,Serbia,2,0,0,0.0,45,37,1,4,1,10,0,3,0,0,0,0,182,Right Back,0.0,0.0,22.252747252747252,18.296703296703296,0.4945054945054945,1.978021978021978,0.4945054945054945,4.945054945054945,0.0,1.4835164835164836,0.0,0.0,0.0,1,0.8222222222222222,0,0.0,0,0.0,0.0,Defender,0.0,0.0
335,2018,Anice Badri,Tunisia,3,0,3,0.17,81,76,1,5,3,3,0,5,1,0,6,5,275,Left Center Midfield,0.0,0.9818181818181819,26.50909090909091,24.872727272727275,0.32727272727272727,1.6363636363636365,0.9818181818181819,0.9818181818181819,0.0,1.6363636363636365,1.9636363636363638,1.6363636363636365,0.055636363636363644,1,0.9382716049382716,1,0.8333333333333334,1,0.0,-0.17,Midfielder,0.32727272727272727,0.0
336,2018,Anga Dedryck Boyata,Belgium,3,0,1,0.1,192,181,0,4,5,8,0,5,0,0,0,0,276,Center Back,0.0,0.32608695652173914,62.60869565217391,59.02173913043478,0.0,1.3043478260869565,1.6304347826086956,2.608695652173913,0.0,1.6304347826086956,0.0,0.0,0.03260869565217391,1,0.9427083333333334,0,0.0,1,0.0,-0.1,Defender,0.0,0.0
337,2018,Andrés Mateus Uribe Villa,Colombia,3,0,3,0.89,88,76,0,8,2,11,0,2,0,0,4,3,300,Left Center Midfield,0.0,0.8999999999999999,26.4,22.8,0.0,2.4,0.6,3.3,0.0,0.6,1.2,0.8999999999999999,0.267,1,0.8636363636363636,1,0.75,1,0.0,-0.89,Midfielder,0.0,0.0
338,2018,André Miguel Valente Silva,Portugal,3,0,2,0.12,31,24,0,1,0,4,0,0,0,0,3,3,282,Right Center Forward,0.0,0.6382978723404256,9.893617021276595,7.659574468085107,0.0,0.3191489361702128,0.0,1.2765957446808511,0.0,0.0,0.9574468085106383,0.9574468085106383,0.03829787234042553,1,0.7741935483870968,1,1.0,1,0.0,-0.12,Forward,0.0,0.0
339,2018,Andrija Živković,Serbia,1,0,1,0.01,13,10,1,0,0,3,0,0,0,0,0,0,91,Center Attacking Midfield,0.0,0.989010989010989,12.857142857142858,9.89010989010989,0.989010989010989,0.0,0.0,2.967032967032967,0.0,0.0,0.0,0.0,0.009890109890109891,1,0.7692307692307693,0,0.0,1,0.0,-0.01,Midfielder,0.0,0.0
340,2018,Andrew Nabbout,Australia,2,0,0,0.0,20,14,1,1,0,0,1,1,0,0,2,1,137,Center Forward,0.0,0.0,13.138686131386862,9.197080291970803,0.6569343065693432,0.6569343065693432,0.0,0.0,0.6569343065693432,0.6569343065693432,1.3138686131386863,0.6569343065693432,0.0,1,0.7,1,0.5,0,0.0,0.0,Forward,0.0,0.0
341,2018,Andreas Evald Cornelius,Denmark,3,0,1,0.15,35,19,2,9,0,4,0,3,0,0,4,3,231,Center Forward,0.0,0.3896103896103896,13.636363636363635,7.402597402597402,0.7792207792207791,3.506493506493506,0.0,1.5584415584415583,0.0,1.1688311688311688,1.5584415584415583,1.1688311688311688,0.05844155844155843,1,0.5428571428571428,1,0.75,1,0.0,-0.15,Forward,0.0,0.0
342,2018,Andreas Christensen,Denmark,4,0,0,0.0,166,154,0,5,6,12,1,2,0,0,1,0,309,Left Center Back,0.0,0.0,48.3495145631068,44.85436893203884,0.0,1.4563106796116505,1.7475728155339807,3.4951456310679614,0.29126213592233013,0.5825242718446603,0.29126213592233013,0.0,0.0,1,0.927710843373494,1,0.0,0,0.0,0.0,Defender,0.0,0.0
343,2018,Anderson Santamaría Bardales,Peru,2,0,0,0.0,74,69,0,6,0,8,0,0,0,0,1,1,186,Left Center Back,0.0,0.0,35.806451612903224,33.387096774193544,0.0,2.9032258064516125,0.0,3.8709677419354835,0.0,0.0,0.48387096774193544,0.48387096774193544,0.0,1,0.9324324324324325,1,1.0,0,0.0,0.0,Defender,0.0,0.0
